id,total,to_distribute,n_elements,std_div_mod,len_votes,mean_dev
464, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
465, 35.0, 35, 609.0, 16.878, 4, 0.0012
466, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
467, 35.0, 35, 614.0, 16.9829, 4, 0.0024
468, 35.0, 35, 610.0, 16.9936, 4, 0.002
469, 35.0, 35, 614.0, 17.1054, 4, 0.002
470, 35.0, 35, 618.0, 17.1084, 4, 0.0016
471, 35.0, 35, 607.0, 16.772, 4, 0.0021
472, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
473, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
474, 35.0, 35, 611.0, 16.8796, 4, 0.002
475, 35.0, 35, 612.0, 16.8732, 4, 0.0025
476, 35.0, 35, 607.0, 16.772, 4, 0.0027
477, 35.0, 35, 609.0, 16.7736, 4, 0.0029
478, 35.0, 35, 613.0, 16.9893, 4, 0.0029
479, 35.0, 35, 610.0, 16.7674, 4, 0.0033
480, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
481, 35.0, 35, 609.0, 16.7736, 4, 0.0029
482, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
483, 35.0, 35, 609.0, 16.7736, 4, 0.0029
484, 35.0, 35, 607.0, 16.772, 4, 0.0021
485, 35.0, 35, 611.0, 16.8796, 4, 0.0029
486, 34.0, 35, 610.0, 16.7777822, 4, 0.0029
487, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
488, 34.0, 35, 606.0, 16.6666712, 4, 0.0029
489, 35.0, 35, 613.0, 16.8843, 4, 0.0037
490, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
491, 35.0, 35, 608.0, 16.7624, 4, 0.0025
492, 35.0, 35, 614.0, 17.1054, 4, 0.002
493, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
494, 35.0, 35, 612.0, 16.9957, 4, 0.0016
495, 35.0, 35, 609.0, 16.7736, 4, 0.0029
496, 34.0, 35, 606.0, 16.6666712, 4, 0.0029
497, 33.0, 35, 615.0, 17.0000043, 4, 0.0018
498, 35.0, 35, 615.0, 17.0962, 4, 0.0006
499, 35.0, 35, 605.0, 16.7667, 4, 0.0014
500, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
501, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
502, 35.0, 35, 617.0, 17.1006, 4, 0.0012
503, 35.0, 35, 614.0, 16.9829, 4, 0.0016
504, 35.0, 35, 617.0, 17.1006, 4, 0.0012
505, 35.0, 35, 615.0, 17.0962, 4, 0.0014
506, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
507, 35.0, 35, 610.0, 16.8718, 4, 0.0016
508, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
509, 35.0, 35, 609.0, 16.878, 4, 0.0021
510, 35.0, 35, 609.0, 16.878, 4, 0.0021
511, 35.0, 35, 614.0, 16.9829, 4, 0.0024
512, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
513, 35.0, 35, 610.0, 16.8718, 4, 0.0016
514, 35.0, 35, 605.0, 16.7667, 4, 0.0012
515, 35.0, 35, 613.0, 17.0943, 4, 0.0027
516, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
517, 35.0, 35, 614.0, 16.9829, 4, 0.0024
518, 34.0, 35, 602.0, 16.6666711, 4, 0.0008
519, 35.0, 35, 610.0, 16.7674, 4, 0.0033
520, 35.0, 35, 611.0, 16.8796, 4, 0.0029
521, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
522, 35.0, 35, 612.0, 16.8732, 4, 0.0025
523, 35.0, 35, 613.0, 16.9893, 4, 0.0022
524, 35.0, 35, 605.0, 16.7667, 4, 0.0014
525, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
526, 35.0, 35, 614.0, 16.9829, 4, 0.0016
527, 34.0, 35, 617.0, 17.0000043, 4, 0.002
528, 35.0, 35, 616.0, 17.1072, 4, 0.0008
529, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
530, 35.0, 35, 611.0, 16.9846, 4, 0.0014
531, 35.0, 35, 606.0, 16.7607, 4, 0.0021
532, 35.0, 35, 615.0, 17.0962, 4, 0.003
533, 35.0, 35, 615.0, 17.2194, 4, 0.003
534, 35.0, 35, 612.0, 16.9957, 4, 0.0016
535, 35.0, 35, 608.0, 16.7624, 4, 0.0025
536, 35.0, 35, 609.0, 16.9998, 4, 0.0018
537, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
538, 35.0, 35, 613.0, 16.8843, 4, 0.0029
539, 35.0, 35, 612.0, 16.8732, 4, 0.0025
540, 35.0, 35, 607.0, 16.772, 4, 0.0021
541, 35.0, 35, 611.0, 16.8796, 4, 0.002
542, 35.0, 35, 610.0, 16.8718, 4, 0.0016
543, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
544, 35.0, 35, 615.0, 17.0962, 4, 0.0014
545, 33.0, 35, 604.0, 16.6666712, 4, 0.0025
546, 35.0, 35, 611.0, 16.8796, 4, 0.002
547, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
548, 34.0, 35, 612.0, 16.8888942, 4, 0.0016
549, 35.0, 35, 612.0, 16.9957, 4, 0.0016
550, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
551, 35.0, 35, 607.0, 16.772, 4, 0.0021
552, 35.0, 35, 611.0, 16.9846, 4, 0.0014
553, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
554, 35.0, 35, 612.0, 16.8732, 4, 0.0025
555, 35.0, 35, 617.0, 17.1006, 4, 0.0014
556, 35.0, 35, 607.0, 16.772, 4, 0.0021
557, 35.0, 35, 611.0, 16.9846, 4, 0.0014
558, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
559, 35.0, 35, 610.0, 16.9936, 4, 0.002
560, 35.0, 35, 612.0, 16.9957, 4, 0.0016
561, 35.0, 35, 613.0, 17.0943, 4, 0.0018
562, 34.0, 35, 610.0, 16.7777822, 4, 0.0029
563, 35.0, 35, 612.0, 16.9957, 4, 0.0016
564, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
565, 35.0, 35, 604.0, 16.7727, 4, 0.0008
566, 35.0, 35, 607.0, 16.772, 4, 0.0021
567, 35.0, 35, 610.0, 16.8718, 4, 0.0025
568, 35.0, 35, 607.0, 16.772, 4, 0.0027
569, 35.0, 35, 609.0, 16.7736, 4, 0.0029
570, 35.0, 35, 612.0, 16.9957, 4, 0.0025
571, 35.0, 35, 615.0, 16.9906, 4, 0.002
572, 35.0, 35, 611.0, 16.9846, 4, 0.0023
573, 34.0, 35, 611.0, 16.6666712, 4, 0.0045
574, 35.0, 35, 611.0, 16.7746, 4, 0.0037
575, 35.0, 35, 614.0, 17.1054, 4, 0.002
576, 35.0, 35, 611.0, 16.7746, 4, 0.0037
577, 33.0, 35, 618.0, 17.1111173, 4, 0.0012
578, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
579, 33.0, 35, 604.0, 16.6666712, 4, 0.0025
580, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
581, 35.0, 35, 605.0, 16.7667, 4, 0.0014
582, 34.0, 35, 610.0, 16.7777822, 4, 0.0029
583, 35.0, 35, 613.0, 16.9893, 4, 0.0012
584, 35.0, 35, 611.0, 16.9846, 4, 0.0023
585, 35.0, 35, 606.0, 16.7607, 4, 0.0017
586, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
587, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
588, 35.0, 35, 605.0, 16.7667, 4, 0.0014
589, 35.0, 35, 612.0, 16.9957, 4, 0.0025
590, 35.0, 35, 609.0, 16.878, 4, 0.0012
591, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
592, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
593, 35.0, 35, 612.0, 16.9957, 4, 0.0016
594, 35.0, 35, 618.0, 17.2146, 4, 0.0028
595, 35.0, 35, 605.0, 16.7667, 4, 0.0012
596, 35.0, 35, 611.0, 16.9846, 4, 0.0014
597, 35.0, 35, 614.0, 16.9829, 4, 0.0024
598, 34.0, 35, 609.0, 16.7777832, 4, 0.0023
599, 35.0, 35, 610.0, 16.9936, 4, 0.0012
600, 35.0, 35, 608.0, 16.8842, 4, 0.0008
601, 35.0, 35, 613.0, 16.9893, 4, 0.0012
602, 35.0, 35, 608.0, 16.7624, 4, 0.0025
603, 35.0, 35, 611.0, 16.8796, 4, 0.002
604, 34.0, 35, 605.0, 16.6666722, 4, 0.0021
605, 35.0, 35, 616.0, 17.1072, 4, 0.0008
606, 35.0, 35, 615.0, 16.9906, 4, 0.002
607, 34.0, 35, 606.0, 16.6666712, 4, 0.0029
608, 34.0, 35, 606.0, 16.7777832, 4, 0.0008
609, 35.0, 35, 607.0, 16.772, 4, 0.0021
610, 35.0, 35, 611.0, 16.9846, 4, 0.0014
611, 35.0, 35, 608.0, 16.7624, 4, 0.0025
612, 34.0, 35, 602.0, 16.6666711, 4, 0.0008
613, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
614, 34.0, 35, 606.0, 16.7777832, 4, 0.0008
615, 33.0, 35, 615.0, 17.0000043, 4, 0.0018
616, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
617, 34.0, 35, 610.0, 16.7777822, 4, 0.0029
618, 35.0, 35, 612.0, 16.9957, 4, 0.0016
619, 33.0, 35, 605.0, 16.7777822, 4, 0.0006
620, 35.0, 35, 613.0, 16.9893, 4, 0.0029
621, 35.0, 35, 610.0, 16.8718, 4, 0.0025
622, 35.0, 35, 610.0, 16.7674, 4, 0.0033
623, 35.0, 35, 617.0, 17.1006, 4, 0.0014
624, 35.0, 35, 612.0, 16.9957, 4, 0.0016
625, 33.0, 35, 606.0, 16.7777832, 4, 0.0012
626, 35.0, 35, 604.0, 16.7727, 4, 0.0008
627, 35.0, 35, 609.0, 16.7736, 4, 0.0029
628, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
629, 35.0, 35, 612.0, 16.8732, 4, 0.0033
630, 35.0, 35, 606.0, 16.7607, 4, 0.0017
631, 35.0, 35, 614.0, 16.9829, 4, 0.0024
632, 35.0, 35, 606.0, 16.7607, 4, 0.0021
633, 34.0, 35, 613.0, 16.8888932, 4, 0.002
634, 35.0, 35, 612.0, 16.9957, 4, 0.0025
635, 35.0, 35, 613.0, 16.8843, 4, 0.0037
636, 35.0, 35, 605.0, 16.7667, 4, 0.0014
637, 35.0, 35, 617.0, 17.1006, 4, 0.0014
638, 35.0, 35, 608.0, 16.7624, 4, 0.0025
639, 35.0, 35, 611.0, 16.7746, 4, 0.0037
640, 35.0, 35, 607.0, 16.772, 4, 0.0027
641, 35.0, 35, 614.0, 16.9829, 4, 0.0024
642, 35.0, 35, 612.0, 16.9957, 4, 0.0016
643, 35.0, 35, 612.0, 16.9957, 4, 0.0016
644, 35.0, 35, 608.0, 16.7624, 4, 0.0025
645, 35.0, 35, 612.0, 16.9957, 4, 0.0016
646, 35.0, 35, 609.0, 16.7736, 4, 0.0029
647, 34.0, 35, 617.0, 17.0000043, 4, 0.002
648, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
649, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
650, 35.0, 35, 611.0, 16.9846, 4, 0.0023
651, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
652, 34.0, 35, 618.0, 17.1111173, 4, 0.0008
653, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
654, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
655, 35.0, 35, 611.0, 16.9846, 4, 0.0014
656, 35.0, 35, 605.0, 16.7667, 4, 0.0014
657, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
658, 35.0, 35, 612.0, 16.9957, 4, 0.0016
659, 35.0, 35, 609.0, 16.7736, 4, 0.0029
660, 35.0, 35, 614.0, 17.1054, 4, 0.002
661, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
662, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
663, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
664, 35.0, 35, 613.0, 16.9893, 4, 0.0022
665, 35.0, 35, 613.0, 16.9893, 4, 0.0022
666, 35.0, 35, 612.0, 16.9957, 4, 0.0016
667, 35.0, 35, 612.0, 16.9957, 4, 0.0016
668, 35.0, 35, 609.0, 16.878, 4, 0.0012
669, 34.0, 35, 603.0, 16.6666722, 4, 0.0012
670, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
671, 34.0, 35, 603.0, 16.6666722, 4, 0.0012
672, 33.0, 35, 603.0, 16.6666722, 4, 0.0019
673, 35.0, 35, 611.0, 16.9846, 4, 0.0014
674, 35.0, 35, 610.0, 16.9936, 4, 0.0012
675, 35.0, 35, 613.0, 17.0943, 4, 0.0018
676, 35.0, 35, 613.0, 16.9893, 4, 0.0012
677, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
678, 35.0, 35, 610.0, 16.8718, 4, 0.002
679, 35.0, 35, 611.0, 16.7746, 4, 0.0037
680, 35.0, 35, 609.0, 16.7736, 4, 0.0029
681, 35.0, 35, 615.0, 17.0962, 4, 0.0022
682, 35.0, 35, 611.0, 16.8796, 4, 0.0029
683, 35.0, 35, 607.0, 16.772, 4, 0.0027
684, 35.0, 35, 609.0, 16.878, 4, 0.0012
685, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
686, 35.0, 35, 610.0, 16.8718, 4, 0.0016
687, 33.0, 35, 609.0, 16.7777832, 4, 0.0031
688, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
689, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
690, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
691, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
692, 35.0, 35, 612.0, 16.9957, 4, 0.0016
693, 35.0, 35, 616.0, 17.1072, 4, 0.0008
694, 34.0, 35, 607.0, 16.6666722, 4, 0.0035
695, 35.0, 35, 608.0, 16.7624, 4, 0.0025
696, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
697, 34.0, 35, 606.0, 16.7777832, 4, 0.0008
698, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
699, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
700, 35.0, 35, 613.0, 16.9893, 4, 0.002
701, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
702, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
703, 35.0, 35, 609.0, 16.7736, 4, 0.0029
704, 35.0, 35, 611.0, 16.8796, 4, 0.0029
705, 35.0, 35, 606.0, 16.7607, 4, 0.0021
706, 35.0, 35, 612.0, 16.8732, 4, 0.0025
707, 35.0, 35, 610.0, 16.8718, 4, 0.0016
708, 35.0, 35, 612.0, 17.1007, 4, 0.0025
709, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
710, 35.0, 35, 612.0, 16.8732, 4, 0.0025
711, 33.0, 35, 608.0, 16.7777822, 4, 0.0025
712, 35.0, 35, 613.0, 16.8843, 4, 0.0029
713, 35.0, 35, 614.0, 17.1054, 4, 0.0012
714, 35.0, 35, 611.0, 16.9846, 4, 0.0014
715, 35.0, 35, 612.0, 16.9957, 4, 0.0025
716, 35.0, 35, 612.0, 16.9957, 4, 0.0016
717, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
718, 35.0, 35, 610.0, 16.9936, 4, 0.0012
719, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
720, 35.0, 35, 614.0, 16.9829, 4, 0.0016
721, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
722, 35.0, 35, 607.0, 16.772, 4, 0.0027
723, 35.0, 35, 609.0, 16.7736, 4, 0.0029
724, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
725, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
726, 35.0, 35, 614.0, 17.1054, 4, 0.0012
727, 35.0, 35, 612.0, 16.9957, 4, 0.0016
728, 35.0, 35, 613.0, 16.9893, 4, 0.002
729, 35.0, 35, 610.0, 16.8718, 4, 0.0025
730, 35.0, 35, 613.0, 16.9893, 4, 0.002
731, 35.0, 35, 608.0, 16.7624, 4, 0.0025
732, 35.0, 35, 614.0, 16.9829, 4, 0.0024
733, 35.0, 35, 613.0, 17.0943, 4, 0.0018
734, 35.0, 35, 610.0, 16.9936, 4, 0.002
735, 35.0, 35, 611.0, 16.9846, 4, 0.0014
736, 35.0, 35, 612.0, 16.7682, 4, 0.0041
737, 34.0, 35, 609.0, 16.7777832, 4, 0.0023
738, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
739, 34.0, 35, 614.0, 16.8888942, 4, 0.0024
740, 35.0, 35, 611.0, 16.9846, 4, 0.0023
741, 35.0, 35, 614.0, 17.1054, 4, 0.0029
742, 35.0, 35, 607.0, 16.772, 4, 0.0021
743, 35.0, 35, 615.0, 17.0962, 4, 0.0006
744, 35.0, 35, 612.0, 16.8732, 4, 0.0025
745, 35.0, 35, 612.0, 16.9957, 4, 0.0016
746, 35.0, 35, 607.0, 16.772, 4, 0.0021
747, 35.0, 35, 616.0, 17.1072, 4, 0.0024
748, 35.0, 35, 614.0, 16.8779, 4, 0.0033
749, 35.0, 35, 607.0, 16.772, 4, 0.0027
750, 35.0, 35, 618.0, 17.2146, 4, 0.002
751, 35.0, 35, 607.0, 16.8758, 4, 0.0014
752, 35.0, 35, 609.0, 16.878, 4, 0.0014
753, 35.0, 35, 610.0, 16.7674, 4, 0.0033
754, 35.0, 35, 611.0, 16.9846, 4, 0.0023
755, 35.0, 35, 613.0, 17.0943, 4, 0.0018
756, 35.0, 35, 616.0, 17.2128, 4, 0.0032
757, 35.0, 35, 615.0, 17.0962, 4, 0.0014
758, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
759, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
760, 35.0, 35, 612.0, 16.9957, 4, 0.0008
761, 34.0, 35, 618.0, 17.1111173, 4, 0.0008
762, 33.0, 35, 601.0, 16.6666721, 4, 0.0006
763, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
764, 35.0, 35, 612.0, 16.8732, 4, 0.0025
765, 35.0, 35, 607.0, 16.772, 4, 0.0027
766, 35.0, 35, 613.0, 16.9893, 4, 0.0029
767, 34.0, 35, 619.0, 17.1111163, 4, 0.0012
768, 35.0, 35, 606.0, 16.7607, 4, 0.0021
769, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
770, 35.0, 35, 610.0, 16.8718, 4, 0.0016
771, 35.0, 35, 609.0, 16.7736, 4, 0.0029
772, 35.0, 35, 612.0, 16.9957, 4, 0.0008
773, 35.0, 35, 616.0, 17.1072, 4, 0.0032
774, 35.0, 35, 613.0, 16.9893, 4, 0.0022
775, 35.0, 35, 606.0, 16.7607, 4, 0.0017
776, 35.0, 35, 614.0, 16.9829, 4, 0.0024
777, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
778, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
779, 35.0, 35, 616.0, 17.1072, 4, 0.0024
780, 35.0, 35, 614.0, 17.1054, 4, 0.002
781, 35.0, 35, 617.0, 17.1006, 4, 0.002
782, 35.0, 35, 612.0, 16.9957, 4, 0.0025
783, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
784, 35.0, 35, 606.0, 16.7607, 4, 0.0021
785, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
786, 35.0, 35, 609.0, 16.878, 4, 0.0021
787, 35.0, 35, 611.0, 16.8796, 4, 0.002
788, 35.0, 35, 609.0, 16.878, 4, 0.0012
789, 35.0, 35, 613.0, 17.0943, 4, 0.0018
790, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
791, 34.0, 35, 606.0, 16.7777832, 4, 0.0008
792, 35.0, 35, 613.0, 16.8843, 4, 0.0029
793, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
794, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
795, 35.0, 35, 614.0, 16.9829, 4, 0.002
796, 35.0, 35, 616.0, 17.1072, 4, 0.0008
797, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
798, 35.0, 35, 612.0, 16.9957, 4, 0.0008
799, 35.0, 35, 614.0, 16.9829, 4, 0.0024
800, 34.0, 35, 611.0, 16.8888932, 4, 0.0012
801, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
802, 35.0, 35, 615.0, 17.0962, 4, 0.0022
803, 35.0, 35, 614.0, 17.1054, 4, 0.0029
804, 35.0, 35, 618.0, 17.2146, 4, 0.0012
805, 35.0, 35, 607.0, 16.772, 4, 0.0027
806, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
807, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
808, 35.0, 35, 611.0, 16.9846, 4, 0.0023
809, 35.0, 35, 612.0, 16.8732, 4, 0.0025
810, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
811, 35.0, 35, 611.0, 16.9846, 4, 0.0014
812, 35.0, 35, 612.0, 16.8732, 4, 0.0025
813, 35.0, 35, 613.0, 16.9893, 4, 0.002
814, 35.0, 35, 610.0, 16.7674, 4, 0.0033
815, 35.0, 35, 606.0, 16.7607, 4, 0.0021
816, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
817, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
818, 35.0, 35, 615.0, 17.0962, 4, 0.0006
819, 35.0, 35, 615.0, 16.9906, 4, 0.0028
820, 35.0, 35, 613.0, 16.9893, 4, 0.0014
821, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
822, 35.0, 35, 613.0, 16.9893, 4, 0.0022
823, 35.0, 35, 607.0, 16.772, 4, 0.0021
824, 35.0, 35, 609.0, 16.878, 4, 0.0021
825, 35.0, 35, 606.0, 16.7607, 4, 0.0017
826, 35.0, 35, 612.0, 16.9957, 4, 0.0016
827, 35.0, 35, 612.0, 16.9957, 4, 0.0016
828, 35.0, 35, 611.0, 16.7746, 4, 0.0037
829, 35.0, 35, 608.0, 16.7624, 4, 0.0025
830, 35.0, 35, 605.0, 16.7667, 4, 0.0012
831, 35.0, 35, 611.0, 16.9846, 4, 0.0023
832, 35.0, 35, 612.0, 16.9957, 4, 0.0008
833, 35.0, 35, 611.0, 16.9846, 4, 0.0014
834, 33.0, 35, 608.0, 16.7777822, 4, 0.0025
835, 35.0, 35, 605.0, 16.7667, 4, 0.0014
836, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
837, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
838, 33.0, 35, 614.0, 17.0000042, 4, 0.0012
839, 35.0, 35, 610.0, 16.9936, 4, 0.002
840, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
841, 35.0, 35, 611.0, 16.9846, 4, 0.0014
842, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
843, 35.0, 35, 607.0, 16.772, 4, 0.0027
844, 35.0, 35, 607.0, 16.772, 4, 0.0021
845, 34.0, 35, 605.0, 16.6666722, 4, 0.0021
846, 35.0, 35, 612.0, 17.1007, 4, 0.0025
847, 35.0, 35, 610.0, 16.8718, 4, 0.0016
848, 35.0, 35, 609.0, 16.878, 4, 0.0012
849, 35.0, 35, 607.0, 16.772, 4, 0.0021
850, 35.0, 35, 615.0, 16.9906, 4, 0.002
851, 35.0, 35, 612.0, 16.9957, 4, 0.0016
852, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
853, 35.0, 35, 610.0, 16.8718, 4, 0.002
854, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
855, 35.0, 35, 611.0, 16.9846, 4, 0.0006
856, 35.0, 35, 605.0, 16.7667, 4, 0.0012
857, 35.0, 35, 612.0, 16.9957, 4, 0.0016
858, 35.0, 35, 613.0, 17.0943, 4, 0.0018
859, 35.0, 35, 612.0, 16.9957, 4, 0.0025
860, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
861, 35.0, 35, 616.0, 17.2128, 4, 0.0032
862, 35.0, 35, 608.0, 16.7624, 4, 0.0025
863, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
864, 35.0, 35, 610.0, 16.9936, 4, 0.002
865, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
866, 35.0, 35, 608.0, 16.8842, 4, 0.0016
867, 34.0, 35, 618.0, 17.0000053, 4, 0.0024
868, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
869, 35.0, 35, 609.0, 16.7736, 4, 0.0029
870, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
871, 35.0, 35, 613.0, 16.9893, 4, 0.0029
872, 34.0, 35, 610.0, 16.7777822, 4, 0.0029
873, 35.0, 35, 611.0, 16.9846, 4, 0.0014
874, 35.0, 35, 609.0, 16.878, 4, 0.0014
875, 35.0, 35, 615.0, 17.0962, 4, 0.0014
876, 34.0, 35, 613.0, 16.8888932, 4, 0.002
877, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
878, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
879, 35.0, 35, 615.0, 17.0962, 4, 0.003
880, 35.0, 35, 615.0, 17.0962, 4, 0.0022
881, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
882, 35.0, 35, 611.0, 16.8796, 4, 0.0027
883, 35.0, 35, 615.0, 17.0962, 4, 0.0022
884, 34.0, 35, 607.0, 16.6666722, 4, 0.0035
885, 35.0, 35, 609.0, 16.7736, 4, 0.0029
886, 35.0, 35, 607.0, 16.772, 4, 0.0027
887, 35.0, 35, 613.0, 16.9893, 4, 0.002
888, 35.0, 35, 607.0, 16.772, 4, 0.0021
889, 35.0, 35, 606.0, 16.7607, 4, 0.0017
890, 35.0, 35, 616.0, 17.1072, 4, 0.0008
891, 34.0, 35, 613.0, 16.7777832, 4, 0.0037
892, 35.0, 35, 613.0, 16.9893, 4, 0.0029
893, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
894, 35.0, 35, 611.0, 16.9846, 4, 0.0023
895, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
896, 35.0, 35, 613.0, 16.8843, 4, 0.0029
897, 35.0, 35, 613.0, 16.9893, 4, 0.002
898, 35.0, 35, 607.0, 16.772, 4, 0.0021
899, 35.0, 35, 611.0, 16.9846, 4, 0.0014
900, 35.0, 35, 609.0, 16.878, 4, 0.0021
901, 35.0, 35, 617.0, 17.1006, 4, 0.0012
902, 35.0, 35, 609.0, 16.7736, 4, 0.0029
903, 35.0, 35, 612.0, 16.8732, 4, 0.0025
904, 35.0, 35, 612.0, 16.9957, 4, 0.0016
905, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
906, 33.0, 35, 609.0, 16.7777832, 4, 0.0031
907, 35.0, 35, 613.0, 16.9893, 4, 0.002
908, 35.0, 35, 615.0, 16.9906, 4, 0.002
909, 35.0, 35, 609.0, 16.7736, 4, 0.0029
910, 35.0, 35, 612.0, 16.9957, 4, 0.0016
911, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
912, 34.0, 35, 611.0, 16.8888932, 4, 0.0012
913, 35.0, 35, 610.0, 16.8718, 4, 0.0016
914, 35.0, 35, 608.0, 16.8842, 4, 0.0008
915, 35.0, 35, 604.0, 16.7727, 4, 0.0008
916, 34.0, 35, 612.0, 16.8888942, 4, 0.0016
917, 33.0, 35, 610.0, 16.8888942, 4, 0.0012
918, 35.0, 35, 612.0, 16.9957, 4, 0.0025
919, 35.0, 35, 611.0, 16.8796, 4, 0.0029
920, 35.0, 35, 612.0, 16.9957, 4, 0.0008
921, 33.0, 35, 607.0, 16.7777822, 4, 0.0019
922, 35.0, 35, 610.0, 16.8718, 4, 0.0016
923, 35.0, 35, 611.0, 16.7746, 4, 0.0037
924, 34.0, 35, 614.0, 16.8888942, 4, 0.0024
925, 35.0, 35, 606.0, 16.7607, 4, 0.0017
